INFO  - 2015-04-25 17:20:18.425; org.eclipse.jetty.util.log.Log; Logging initialized @1972ms
WARN  - 2015-04-25 17:20:19.450; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.450; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.453; org.apache.solr.schema.FieldTypePluginLoader; TokenizerFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.453; org.apache.solr.schema.FieldTypePluginLoader; TokenizerFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.453; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.453; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.456; org.apache.solr.schema.FieldTypePluginLoader; TokenizerFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.457; org.apache.solr.schema.FieldTypePluginLoader; TokenizerFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.457; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.457; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.459; org.apache.solr.schema.FieldTypePluginLoader; TokenizerFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.460; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.460; org.apache.solr.schema.FieldTypePluginLoader; TokenizerFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.460; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.461; org.apache.solr.schema.FieldTypePluginLoader; TokenizerFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.462; org.apache.solr.schema.FieldTypePluginLoader; TokenizerFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.462; org.apache.solr.schema.FieldTypePluginLoader; TokenizerFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.464; org.apache.solr.schema.FieldTypePluginLoader; TokenizerFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.464; org.apache.solr.schema.FieldTypePluginLoader; TokenizerFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.466; org.apache.solr.schema.FieldTypePluginLoader; TokenizerFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.466; org.apache.solr.schema.FieldTypePluginLoader; TokenizerFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.468; org.apache.solr.schema.FieldTypePluginLoader; TokenizerFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.507; org.apache.solr.schema.FieldTypePluginLoader; TokenizerFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.508; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.508; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.508; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.508; org.apache.solr.schema.FieldTypePluginLoader; TokenizerFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.508; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.508; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.509; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.509; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.509; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.510; org.apache.solr.schema.FieldTypePluginLoader; TokenizerFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.511; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.511; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.511; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.512; org.apache.solr.schema.FieldTypePluginLoader; TokenizerFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.512; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.512; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.512; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.514; org.apache.solr.schema.FieldTypePluginLoader; TokenizerFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.514; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.514; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.514; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.515; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.515; org.apache.solr.schema.FieldTypePluginLoader; TokenizerFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.515; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.515; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.515; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.516; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.517; org.apache.solr.schema.FieldTypePluginLoader; TokenizerFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.517; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.517; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.518; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.519; org.apache.solr.schema.FieldTypePluginLoader; TokenizerFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.519; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.519; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.519; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.520; org.apache.solr.schema.FieldTypePluginLoader; TokenizerFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.520; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.520; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.521; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.521; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.522; org.apache.solr.schema.FieldTypePluginLoader; TokenizerFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.522; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.523; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.523; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.523; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.524; org.apache.solr.schema.FieldTypePluginLoader; TokenizerFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.524; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.525; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.525; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.526; org.apache.solr.schema.FieldTypePluginLoader; TokenizerFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.526; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.526; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.526; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.528; org.apache.solr.schema.FieldTypePluginLoader; TokenizerFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.529; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.529; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.529; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.529; org.apache.solr.schema.FieldTypePluginLoader; TokenizerFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.530; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.530; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.530; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.532; org.apache.solr.schema.FieldTypePluginLoader; TokenizerFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.532; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.532; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.533; org.apache.solr.schema.FieldTypePluginLoader; TokenizerFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.533; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.533; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.533; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.533; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.533; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.533; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.536; org.apache.solr.schema.FieldTypePluginLoader; TokenizerFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.536; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.537; org.apache.solr.schema.FieldTypePluginLoader; TokenizerFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.537; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.537; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.537; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.537; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.537; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.540; org.apache.solr.schema.FieldTypePluginLoader; TokenizerFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.540; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.540; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.540; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.540; org.apache.solr.schema.FieldTypePluginLoader; TokenizerFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.541; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.541; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.541; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.543; org.apache.solr.schema.FieldTypePluginLoader; TokenizerFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.544; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.544; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.544; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.544; org.apache.solr.schema.FieldTypePluginLoader; TokenizerFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.544; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.545; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.545; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.547; org.apache.solr.schema.FieldTypePluginLoader; CharFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.548; org.apache.solr.schema.FieldTypePluginLoader; CharFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.549; org.apache.solr.schema.FieldTypePluginLoader; TokenizerFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.549; org.apache.solr.schema.FieldTypePluginLoader; TokenizerFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-04-25 17:20:19.549; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
